date,hour,s_h0,s_t0,time_to_mins,s_d0,s_d1,s_d2
2018-12-09,6,73.06418949876294,26.208455511772947,390.33391139008563,13.830110876935764,16.091496380463667,9.351553193439017
2018-12-09,7,73.63917336394948,26.077835132030188,450.3396165327266,13.670172215843857,15.84179104477612,9.23150401836969
2018-12-09,8,74.61606691483983,25.720390183370412,510.0372328691579,12.989521577278367,15.027023300703158,8.90895721310722
2018-12-09,9,75.62689784442362,25.22790065604301,570.1167291471376,13.910637300843486,16.164714151827553,9.543064667291471
2018-12-09,10,76.42750659030997,25.03091264430309,629.9544511105049,13.80629033724207,15.931688028361059,9.506135805835832
2018-12-09,11,76.40288659793815,24.86326781214005,690.0458258877383,12.812966781214204,14.793264604810997,8.869644902634594
2018-12-09,12,76.76410683701337,24.850705920472016,750.1742782638267,12.703189371846502,14.573114845160394,8.707772068694164
2018-12-09,13,77.87854918483238,24.7992461989356,809.9525889967701,12.161842828356843,13.95260120901264,8.40973621542407
2018-12-09,14,78.2106801882052,24.611243890181207,870.3110197493623,12.253209081357635,14.014343794253346,8.530035174272532
2018-12-09,15,78.36887857272893,24.565464682321064,930.4101363857042,12.240851993446205,13.932277444019661,8.487393045694521
2018-12-09,16,79.17004159619692,24.483344151389872,990.1462167268605,12.792338986149838,14.595008456369703,8.951592997211684
2018-12-09,17,79.15907424381301,24.514331805680875,1050.134791475714,13.004949587534373,14.689275893675527,9.015902841429881
2018-12-09,18,80.17808281235843,24.447590830839747,1109.8176920056771,13.443372293195615,15.198785901966113,9.354308235933678
2018-12-09,19,80.50057634332329,24.320490778504862,1170.1102766447823,14.074658627416209,15.815703138854406,9.682257492463203
2018-12-09,20,80.66889394370202,24.394651217892033,1229.2561834581174,14.758032413989195,16.584115249739362,10.079281584683915
2018-12-09,21,80.89550964657674,24.299518524841158,1272.0887598884551,14.96465767457743,16.893973023732286,10.277275055489158
