date,hour,s_h0,s_t0,time_to_mins,s_d0,s_d1,s_d2
2018-12-13,6,71.92297440139713,25.128187876279114,389.3545567351485,26.770531733995128,31.366698837262742,17.177903396295786
2018-12-13,7,73.31064394777606,24.816616508074997,450.02458360994166,27.11206019030759,31.57486169506528,17.38747510511175
2018-12-13,8,73.79012178619756,24.405894903020094,510.11249736881183,26.825033829499322,31.13152909336942,17.332927379341452
2018-12-13,9,75.51070629594119,24.076213304111548,569.844334870418,27.257407661050998,31.714787928594255,17.58905172807378
2018-12-13,10,76.21331042169794,23.8690637191138,630.0222188680408,27.216747167007245,31.81097900798811,17.7122422441018
2018-12-13,11,76.1398885641213,23.642995524294715,689.7238612836436,26.392354767994153,31.039048227986846,17.1665144318597
2018-12-13,12,76.94707812927341,23.542576351534176,750.0148403075289,25.58761053879114,30.008979852311057,16.5788130185067
2018-12-13,13,76.93983234180638,23.406457093922707,809.8986283877153,25.211645934739497,29.68226068144943,16.31030286641428
2018-12-13,14,77.3375051574749,23.356237106310815,870.220733813175,24.016733140787604,28.332645670013296,15.494842525099711
2018-12-13,15,77.91216340833641,23.27268074511057,930.1541005779035,23.330597565473994,27.601807451125048,15.004334194024345
2018-12-13,16,77.67640428762019,23.2723940746174,990.0626405054322,21.698854487739798,25.8147858490132,13.93982610295809
2018-12-13,17,78.39740104142666,23.28141283811607,1050.3191611753696,21.65314962444127,25.62149209713838,13.840422100364039
2018-12-13,18,78.42349515446563,23.13548660084439,1110.3509607655876,21.105145821010964,25.100732517402975,13.433595704991127
2018-12-13,19,78.77115597345133,23.092413808995033,1170.1836628871522,21.44865412979351,25.41496128318584,13.611080383480825
2018-12-13,20,78.90103457664034,23.085979217712897,1229.939456847255,21.62215264543062,25.69116979762229,13.730601687993467
2018-12-13,21,79.07313151729524,23.019629748723286,1290.2339879339274,22.15866599292572,26.558684367678808,14.118884652487482
2018-12-13,22,79.94616977225672,22.860288054728475,1350.0734292015345,22.488837879197046,26.58713655594563,14.302367449815465
2018-12-13,23,79.45380984490897,23.056863564844146,1410.0019352663544,22.876781299168353,26.964711171049675,14.603596313778377
2018-12-14,0,78.60154590245446,23.5190828549454,29.876513884494162,24.56181349726529,28.579261402160647,15.623378384486733
2018-12-14,1,76.81766266468816,24.266215657176883,89.96879206199372,26.583614371149782,31.038670803543326,16.821844507396914
2018-12-14,2,74.36538113344197,25.081593789605165,150.50573586215282,26.567852616331702,31.005793952562012,16.791598768785082
2018-12-14,3,73.3150081714182,25.46988333030493,210.06501573754574,25.571726893045216,29.97716542582168,16.20619211912112
2018-12-14,4,72.08320180383315,25.833032243515465,269.9974347989508,25.634813979706877,30.015873731679818,16.399954904171363
2018-12-14,5,71.73952,26.099067428569384,329.4723131428584,25.135862857142858,29.442788571428572,16.078354285714287
2018-12-14,6,71.91630194468257,26.07392004692298,389.5166538826018,24.597346929567298,29.01845418039074,15.972612011009339
2018-12-14,7,72.8174614273062,25.636890877730732,449.82761773800087,23.127674451125717,26.936885284109447,15.285461240852095
2018-12-14,8,74.11386834822846,25.18520936351479,509.9453787294447,21.643197386925554,25.08469809009663,14.449984121943475
2018-12-14,9,75.15522845468054,24.70927377414372,570.3908927686982,20.960809806835066,23.944186478454682,14.125603640416047
2018-12-14,10,76.39324804876922,24.364070567586865,629.9303845502527,21.32928462568697,24.21839929801875,14.51627949937653
2018-12-14,11,76.63287980791864,24.09029047596434,690.3955079013934,21.692716915399462,24.75231862906643,14.731745209735887
2018-12-14,12,77.06979593760309,23.9906866487562,750.085584460466,21.07578113954475,23.86648758188416,14.352137235496489
2018-12-14,13,77.23959577400092,23.86735737252908,810.1418626550382,21.276711070280204,24.089389067524117,14.43913642627469
2018-12-14,14,77.8168471368647,23.791169154226914,869.6356859493436,21.93800604819042,24.815335089259584,14.97073456248171
2018-12-14,15,77.91464325737766,23.662418752332826,929.7473306562102,21.932293612252522,24.847730668658947,14.882564437803511
2018-12-14,16,78.30512702078522,23.537284988450683,989.9175673595016,21.137274826789838,24.09459584295612,14.278429561200923
2018-12-14,17,78.53374148407292,23.39075906830962,1049.9185509114377,22.17326459215614,25.25994292027251,14.816562327379856
2018-12-14,18,78.82581591492483,23.359724514116156,1110.4508006356268,22.946782178217823,26.321002933626698,15.280573890722406
2018-12-14,19,78.65208352582464,23.26545181557602,1170.1244294558055,22.585697126489883,25.977686408574332,15.084588376605378
2018-12-14,20,78.66257498846332,23.186952468848997,1229.5050230733584,21.55482233502538,24.806506691278265,14.337517305029996
2018-12-14,21,79.0957741364441,23.083870909171445,1290.4271269272338,21.084426489945987,24.53247696427761,14.011483818256094
2018-12-14,22,79.31534260406627,22.94925053926101,1350.4990400355014,21.473358116480792,25.02941851392905,14.236036532195145
2018-12-14,23,79.39494527008988,23.18905757764328,1409.7347431105834,22.822594998665124,26.68367891786064,15.14932811248554
2018-12-15,0,78.72819585477814,23.844109982842305,30.282167972674152,24.693327769277136,28.619418556127417,16.304029304029303
2018-12-15,1,76.24911457614645,24.790712478724807,90.36461600969126,27.282461708293088,31.33498919092958,17.856078377259557
2018-12-15,2,74.44298535663675,25.755505904579955,150.63080774681077,28.978318375059047,33.54780349551252,18.887104393008975
2018-12-15,3,72.1339117660561,26.349629986684857,209.82093758129287,29.34655465271083,34.56521140338796,19.34788596612037
2018-12-15,4,71.75694250951983,26.825730937120724,270.18581545462905,28.158679297854555,33.36769759450172,18.65231726571933
2018-12-15,5,71.19595294117647,27.181230117645022,329.9263121568586,26.65058823529412,31.672423529411766,17.76409411764706
2018-12-15,6,71.65131009341536,26.96082752335186,389.9865322396896,24.418591934381407,28.88225108225108,16.31569833675097
2018-12-15,7,73.34859138533179,26.564997904538167,450.1075591773401,23.638090803259605,27.532619324796276,15.746961583236322
2018-12-15,8,74.86346261420846,26.115838150287,510.06356206103754,24.388262166697743,28.442476225992916,16.399543166138354
2018-12-15,9,76.02209550962223,25.842421477783756,569.6239534331207,26.271703492516036,30.465383701591826,17.669422665716322
2018-12-15,10,77.15367773792332,25.494587040571872,629.7719072685114,26.61172963152746,30.691945777239482,17.881306190897657
2018-12-15,11,78.15981312734169,25.23147601646501,690.1299535902043,25.765854109810814,29.558860261806743,17.307646052083815
2018-12-15,12,78.36069961696433,25.22203654990805,750.2104427215553,25.875536480686694,29.602150537634408,17.270801605980893
2018-12-15,13,78.50894466786853,25.1842948273451,810.4786106103262,25.293116997180235,28.960754402995423,16.929644524568946
2018-12-15,14,79.45248199895093,25.057123646939058,870.0197804905014,26.380763912069046,30.352057603357018,17.631300367173715
2018-12-15,15,79.41066102184162,24.97831040122961,929.3044853908116,25.997835081304725,29.90585009140768,17.361108438371982
2018-12-15,16,79.82918201915992,25.020106116432135,973.6597961188901,25.625350036845983,29.474871039056744,17.204568901989685
